framenum,queue density,dynamic density
2250,0.00769231,0.0303967
2253,0.00978097,0.0299187
2256,0.00983742,0.0276795
2259,0.0113315,0.0230882
2262,0.0111998,0.0279881
2265,0.0117868,0.0261516
2268,0.0235097,0.0333133
2271,0.0419351,0.0532704
2274,0.0551219,0.0415738
2277,0.0607783,0.0565558
2280,0.06444,0.0508129
2283,0.0674996,0.0372008
2286,0.0708565,0.0757113
2289,0.0699722,0.0392857
2292,0.0704162,0.0943361
2295,0.0708754,0.0719705
2298,0.0726027,0.0570563
2301,0.0793203,0.0363804
2304,0.0801859,0.0551633
2307,0.0792677,0.0380852
2310,0.0766973,0.0467899
2313,0.0696259,0.040061
2316,0.0634766,0.0361847
2319,0.0581552,0.0279843
2322,0.0539365,0.0471135
2325,0.0480393,0.0450775
2328,0.0410959,0.0343557
2331,0.0387965,0.0516822
2334,0.0351912,0.0482914
2337,0.0309762,0.0491909
2340,0.027322,0.0418975
2343,0.0227871,0.0346267
2346,0.0205818,0.0419464
2349,0.0169012,0.0312509
2352,0.0160959,0.0289026
2355,0.011975,0.0222829
2358,0.00952506,0.0280972
2361,0.01161,0.0389846
2364,0.0120164,0.0266333
2367,0.0127954,0.0348337
2370,0.0127164,0.0346718
2373,0.0131379,0.027529
2376,0.0131642,0.0309649
2379,0.013932,0.0293316
2382,0.013168,0.0258505
2385,0.025636,0.0265844
2388,0.0481597,0.0324891
2391,0.0523596,0.0546026
2394,0.054708,0.0510161
2397,0.0565257,0.0473506
2400,0.0586444,0.044434
2403,0.0605073,0.0690426
2406,0.06161,0.0754253
2409,0.0651927,0.088661
2412,0.0681432,0.0831364
2415,0.0614519,0.0959356
2418,0.0517725,0.0683991
2421,0.0392406,0.0493828
2424,0.0241683,0.0235285
2427,0.0120352,0.0267236
2430,0.00283381,0.0179023
2433,0.00736866,0.0251581
2436,0.033302,0.0335315
2439,0.0412276,0.0401212
2442,0.045928,0.0360266
2445,0.0493602,0.0347885
2448,0.0521414,0.0636158
2451,0.0541134,0.0465603
2454,0.0564655,0.0461388
2457,0.0588439,0.0395379
2460,0.0606465,0.0566235
2463,0.0610793,0.0375884
2466,0.050271,0.0336256
2469,0.0381906,0.0259371
2472,0.0273258,0.0202695
2475,0.0173942,0.0238973
2478,0.0160997,0.0303214
2481,0.0141126,0.0281349
2484,0.0162728,0.0280709
2487,0.0179475,0.0273295
2490,0.0189071,0.0320714
2493,0.0199345,0.0265317
2496,0.0206985,0.0309423
2499,0.0221135,0.0254629
2502,0.0224823,0.0543768
2505,0.0242022,0.0339003
2508,0.0265279,0.0439974
2511,0.0391314,0.0452017
2514,0.0554192,0.043384
2517,0.057188,0.0389019
2520,0.0568154,0.0569359
2523,0.0601159,0.0380024
2526,0.0621557,0.0615121
2529,0.0654147,0.0559837
2532,0.0673077,0.069863
2535,0.0689974,0.0503839
2538,0.0696184,0.0760462
2541,0.0708942,0.0873702
2544,0.0751392,0.0830536
2547,0.0765957,0.054851
2550,0.0748382,0.0452506
2553,0.0656669,0.064775
2556,0.057316,0.047964
2559,0.0438319,0.0466506
2562,0.0318606,0.0384804
2565,0.0184593,0.0344611
2568,0.00879497,0.0264075
2571,0.00611922,0.0225764
2574,0.00623965,0.0238296
2577,0.00634879,0.0236979
2580,0.00672889,0.0218576
2583,0.00660093,0.0220721
2586,0.00713533,0.0212216
2589,0.00664986,0.0217184
2592,0.00645416,0.0222151
2595,0.00702243,0.022742
2598,0.00696974,0.0229979
2601,0.00693964,0.0231898
2604,0.00672512,0.0238409
2607,0.00703372,0.0233516
2610,0.00693964,0.0238559
2613,0.00751919,0.0219667
2616,0.00757941,0.0233705
2619,0.00690953,0.0235398
2622,0.00689824,0.0227796
2625,0.0106654,0.0250753
2628,0.0283946,0.0390674
2631,0.0389734,0.0386234
2634,0.0433313,0.0418222
2637,0.0488522,0.0457512
2640,0.0674055,0.0545687
2643,0.089933,0.0737355
2646,0.111644,0.103086
2649,0.132075,0.0912314
2652,0.140392,0.101148
2655,0.146436,0.110184
2658,0.152981,0.11657
2661,0.158404,0.132805
2664,0.158407,0.125083
2667,0.151088,0.129851
2670,0.145108,0.1348
2673,0.139971,0.095913
2676,0.138232,0.0789252
2679,0.133761,0.103368
2682,0.128338,0.100659
2685,0.125489,0.103071
2688,0.125798,0.116213
2691,0.112683,0.0842842
2694,0.101035,0.0831891
2697,0.0842804,0.055788
2700,0.0686776,0.045834
2703,0.0553214,0.0608874
2706,0.0444528,0.0399895
2709,0.0386723,0.0322031
2712,0.0383863,0.036196
2715,0.0392368,0.0456044
2718,0.0388567,0.0549112
2721,0.0393986,0.076129
2724,0.0402341,0.0476479
2727,0.0414421,0.0695883
2730,0.0510613,0.0760086
2733,0.0625847,0.068034
2736,0.0743979,0.068527
2739,0.0782214,0.102506
2742,0.0810477,0.0578617
2745,0.0833961,0.0541886
2748,0.0880927,0.0926201
2751,0.0909341,0.0559649
2754,0.0929211,0.0502484
2757,0.0954012,0.0674921
2760,0.0972791,0.0533908
2763,0.0985925,0.0518553
2766,0.0998156,0.058159
2769,0.101024,0.0562397
2772,0.102646,0.0441969
2775,0.106304,0.0578127
2778,0.10779,0.0692496
2781,0.110522,0.0686324
2784,0.110297,0.0750226
2787,0.109521,0.116747
2790,0.110195,0.0767613
2793,0.112107,0.0554795
2796,0.111644,0.0784359
2799,0.111482,0.0494581
2802,0.112498,0.0442345
2805,0.113255,0.029151
2808,0.11432,0.0417582
2811,0.112171,0.024586
2814,0.112626,0.0265919
2817,0.112961,0.0279731
2820,0.113533,0.0245973
2823,0.115802,0.0234984
2826,0.11648,0.0234006
2829,0.11651,0.0251581
2832,0.117793,0.0247704
2835,0.119212,0.0271526
2838,0.119118,0.031345
2841,0.117985,0.0346718
2844,0.117022,0.0315784
2847,0.117364,0.0300542
2850,0.117756,0.027608
2853,0.117959,0.0291811
2856,0.117789,0.029294
2859,0.117989,0.0304983
2862,0.115607,0.0290945
2865,0.116453,0.0299714
2868,0.116882,0.0303477
2871,0.118045,0.0371933
2874,0.119287,0.0299789
2877,0.119103,0.0372798
2880,0.119852,0.0312848
2883,0.122339,0.0349428
2886,0.122396,0.0407572
2889,0.12424,0.0417808
2892,0.126468,0.0283456
2895,0.124484,0.0376336
2898,0.124368,0.0324025
2901,0.123536,0.0317101
2904,0.122738,0.0288198
2907,0.12275,0.0398352
2910,0.124033,0.0367153
2913,0.121741,0.0397298
2916,0.121858,0.0471587
2919,0.120635,0.0418147
2922,0.120762,0.05633
2925,0.12211,0.0557391
2928,0.121726,0.0425899
2931,0.12561,0.0502634
2934,0.127653,0.0445883
2937,0.125911,0.0309913
2940,0.126592,0.0425335
2943,0.129998,0.03486
2946,0.136377,0.0320751
2949,0.144904,0.0362148
2952,0.152766,0.0343068
2955,0.156424,0.0533833
2958,0.163793,0.0761064
2961,0.166243,0.0594347
2964,0.174627,0.0714248
2967,0.180829,0.0644551
2970,0.187762,0.0847622
2973,0.195179,0.109329
2976,0.201897,0.0824853
2979,0.207591,0.077593
2982,0.213112,0.0708904
2985,0.220623,0.0941216
2988,0.223536,0.1119
2991,0.240099,0.139391
2994,0.257858,0.113924
2997,0.269731,0.13652
3000,0.283302,0.15557
3003,0.289395,0.175531
3006,0.296726,0.156044
3009,0.304121,0.184017
3012,0.314564,0.157771
3015,0.326302,0.14746
3018,0.333373,0.115437
3021,0.339843,0.111828
3024,0.346662,0.15761
3027,0.34866,0.154283
3030,0.348367,0.162118
3033,0.347034,0.0719291
3036,0.340927,0.0893271
3039,0.344201,0.100222
3042,0.345254,0.0963157
3045,0.345292,0.127653
3048,0.343504,0.11383
