framenum,queue density,dynamic density
2523,0.0613,0.00146667
2526,0.0628667,0.00756667
2529,0.0666333,0.0101333
2532,0.0687333,0.00203333
2535,0.0709667,0.0004
2538,0.0712,0.00863333
2541,0.0721333,0.0121
2544,0.0756667,0.0212333
2547,0.0781,0.021
2550,0.0728667,0.0027
2553,0.0634,0.000166667
2556,0.0536,0.000133333
2559,0.0391,0.0057
2562,0.0266,0.0109333
2565,0.0148,0.0190667
2568,0.00683333,0
2571,0.00553333,0
2574,0.0062,0
2577,0.00623333,0
2580,0.00666667,0
2583,0.0065,0
2586,0.0071,0
2589,0.00656667,0
2592,0.00603333,0
2595,0.00663333,0
2598,0.00673333,0
2601,0.00686667,0
2604,0.00666667,0
2607,0.00693333,0
2610,0.007,0
2613,0.0077,0
2616,0.00756667,0
2619,0.0069,0
2622,0.00666667,0
2625,0.0106667,0
2628,0.0286667,0.0009
2631,0.0393,0.00186667
2634,0.0442667,0.00383333
2637,0.0493,0.0007
2640,0.0687333,0.00523333
2643,0.0928333,0.0027
2646,0.1147,0.000666667
2649,0.1352,0.00313333
2652,0.143433,0.00366667
2655,0.149367,0.0176667
2658,0.156,0.00596667
2661,0.161433,0.003
2664,0.158167,0.0033
2667,0.150667,0.000933333
2670,0.1444,0.00506667
2673,0.138367,0.0032
2676,0.137667,0.0106333
2679,0.132433,0.0139667
2682,0.124933,0.0272
2685,0.124933,0.0608
2688,0.1242,0.0633667
2691,0.1095,0.0538667
2694,0.0959667,0.0514667
2697,0.0786333,0.0367
2700,0.0634,0.0124
2703,0.0515333,0.0203667
2706,0.0429667,0.00933333
2709,0.0399333,0
2712,0.039,0
2715,0.0394667,0
2718,0.0393667,0
2721,0.0397333,0
2724,0.0403333,0
2727,0.0415333,0
2730,0.0516,0.00426667
2733,0.0637,0.0049
2736,0.0748333,0.00606667
2739,0.0796333,0.00323333
2742,0.082,0.00333333
2745,0.0844667,0.00826667
2748,0.0902333,0.000933333
2751,0.0929,0
2754,0.095,0.0221
2757,0.0968,0.0157333
2760,0.0985,0.0144333
2763,0.100967,0
2766,0.101233,0.0100667
2769,0.102367,0.0022
2772,0.104067,0.00233333
2775,0.1076,0
2778,0.1096,0
2781,0.1121,0
2784,0.111667,0
2787,0.1109,0
2790,0.112167,0
2793,0.113233,0
2796,0.112267,0
2799,0.1137,0
2802,0.113167,0
2805,0.1144,0
2808,0.115267,0
2811,0.113833,0
2814,0.1143,0
2817,0.114667,0
2820,0.115567,0
2823,0.117667,0
2826,0.118767,0
2829,0.1181,0
2832,0.120533,0
2835,0.120367,0
2838,0.1204,0
2841,0.1193,0
2844,0.1187,0
2847,0.118733,0
2850,0.119067,0
2853,0.118867,0
2856,0.1188,0
2859,0.118967,0
2862,0.1173,0
2865,0.118167,0
2868,0.118567,0
2871,0.119967,0
2874,0.121133,0
2877,0.120467,0
2880,0.1212,0
2883,0.124067,0
2886,0.124233,0
2889,0.125567,0
2892,0.1286,0
2895,0.1266,0
2898,0.125967,0
2901,0.124967,0
2904,0.123333,0.0128333
2907,0.1244,0
2910,0.126033,0
2913,0.124067,0
2916,0.1235,0
2919,0.122033,0
2922,0.122133,0
2925,0.1237,0
2928,0.1234,0
2931,0.126567,0
2934,0.130133,0
2937,0.1268,0
2940,0.1269,0
2943,0.130267,0
2946,0.136333,0
2949,0.145833,0.0204
2952,0.153533,0.0321667
2955,0.156733,0.0348
2958,0.163067,0.0411333
2961,0.165433,0.0391667
2964,0.173,0.0382
2967,0.18,0.0129667
2970,0.1866,0.00153333
2973,0.193867,0.0013
2976,0.199633,0
2979,0.2068,0
2982,0.211367,0
2985,0.217367,0
2988,0.222133,0
2991,0.2385,0.0016
2994,0.255467,0
2997,0.269,0
3000,0.2816,0.000333333
3003,0.2881,0.0138333
3006,0.295733,0.015
3009,0.3053,0.0177333
3012,0.314933,0.0213
3015,0.327,0.0159
3018,0.3355,0.0107
3021,0.341467,0.00336667
3024,0.347133,0.0196333
3027,0.3498,0.00786667
3030,0.349567,0
3033,0.3471,0
3036,0.3413,0
3039,0.344733,0
3042,0.344133,0
3045,0.344967,0
3048,0.3447,0
3051,0.3451,0
3054,0.347067,0
3057,0.3496,0
3060,0.3613,0
3063,0.3628,0
3066,0.3714,0.00633333
3069,0.381767,0
3072,0.3859,0.0101333
3075,0.387467,0.00966667
3078,0.390433,0.029
3081,0.391867,0.0485333
3084,0.395433,0.0130333
3087,0.389833,0.00403333
3090,0.3944,0.000266667
3093,0.398033,0.000633333
3096,0.401333,3.33333e-05
3099,0.403067,0
3102,0.402667,0
3105,0.402433,0
3108,0.395033,0
3111,0.385933,0
3114,0.3845,0
3117,0.3801,0
3120,0.3773,0
3123,0.3751,0
3126,0.374133,0
3129,0.3761,0
3132,0.377433,0
3135,0.3819,0
3138,0.378567,0
3141,0.3799,0
3144,0.384133,0
3147,0.385633,0
3150,0.387233,0
3153,0.3902,0
3156,0.393367,0
3159,0.394133,0
3162,0.391867,0
3165,0.392,0
3168,0.391633,0
3171,0.391167,0
3174,0.3915,0
3177,0.392167,0
3180,0.394367,0
3183,0.3947,0
3186,0.398767,0
3189,0.4018,0
3192,0.408233,0
3195,0.414133,0
3198,0.416233,0
3201,0.419133,0
3204,0.4225,0
3207,0.424433,0
3210,0.427367,0.0001
3213,0.4251,0
3216,0.4271,0
3219,0.427267,0
3222,0.426633,0
3225,0.428367,0
3228,0.430067,0
3231,0.4313,0
3234,0.431133,0
3237,0.4286,0
3240,0.4306,0
3243,0.430733,0
3246,0.430033,0
3249,0.429,0
3252,0.430567,0
3255,0.4295,0
3258,0.430133,0
3261,0.4295,0
3264,0.4303,0
3267,0.431567,0
3270,0.433867,0
3273,0.435633,0
3276,0.436933,0
3279,0.435167,0
3282,0.435033,0
3285,0.4351,0
3288,0.428133,0
3291,0.427233,0
3294,0.430167,0
3297,0.4292,0
3300,0.430133,0
3303,0.4292,0
3306,0.4288,0
3309,0.428567,0
3312,0.419833,0
3315,0.422833,0
3318,0.422433,0
3321,0.4204,0
3324,0.420433,0
3327,0.422267,0
3330,0.4235,0
3333,0.421667,0
3336,0.4195,0
3339,0.422033,0
3342,0.423133,0
3345,0.423533,0
3348,0.420833,0
3351,0.420333,0
3354,0.419767,0
3357,0.420267,0
3360,0.422467,0
3363,0.422433,0
3366,0.423967,0
3369,0.4256,0
3372,0.427167,0
3375,0.428033,0
3378,0.4289,0
3381,0.428767,0
3384,0.4293,0
3387,0.425933,0
3390,0.426867,0
3393,0.427267,0
3396,0.426967,0
3399,0.428,0
3402,0.429767,0
3405,0.430367,0
3408,0.430933,0
3411,0.427433,0
3414,0.428133,0
3417,0.4298,0
3420,0.4316,0
3423,0.431867,0
3426,0.431167,0
3429,0.431133,0
3432,0.432033,0
3435,0.433433,0
3438,0.435333,0
3441,0.435967,0
3444,0.4367,0
3447,0.436833,0
3450,0.437167,0
3453,0.437967,0
3456,0.4373,0
3459,0.4369,0
3462,0.4365,0
3465,0.438267,0
3468,0.4384,0
3471,0.434833,0
3474,0.432867,0
3477,0.433,0
3480,0.432567,0
3483,0.433367,0
3486,0.429433,0
3489,0.431467,0
3492,0.4305,0
3495,0.430833,0
3498,0.4316,0
3501,0.432167,0
3504,0.431767,0
3507,0.431133,0
3510,0.431133,0
3513,0.432267,0
3516,0.433367,0
3519,0.4321,0
3522,0.431767,0
3525,0.432567,0
3528,0.432233,0
3531,0.431433,0
3534,0.431467,0
3537,0.427433,0
3540,0.4284,0
3543,0.428767,0
3546,0.431433,0
3549,0.4327,0
3552,0.4343,0
3555,0.434067,0
3558,0.4367,0
3561,0.4347,0
3564,0.435067,0
3567,0.434533,0
3570,0.432033,0
3573,0.434767,0
3576,0.434767,0
3579,0.4352,0
3582,0.436133,0
3585,0.4369,0
3588,0.437,0
3591,0.437333,0
3594,0.435667,0
3597,0.431133,0
3600,0.429167,0
3603,0.428333,0
3606,0.429867,0
3609,0.4306,0
3612,0.4312,0
3615,0.432233,0
3618,0.434133,0
3621,0.437967,0
3624,0.439133,0
3627,0.437167,0
3630,0.436933,0
3633,0.437767,0
3636,0.436167,0
3639,0.434633,0
3642,0.433467,0
3645,0.429767,0
3648,0.430567,0
3651,0.4322,0
3654,0.4338,0
3657,0.4343,0
3660,0.433533,0
3663,0.433967,0
3666,0.433733,0
3669,0.433833,0
3672,0.429133,0
3675,0.427333,0
3678,0.4295,0
3681,0.432767,0
3684,0.4349,0
3687,0.437233,0
3690,0.437467,0
3693,0.4358,0
3696,0.4342,0
3699,0.432567,0
3702,0.4314,0
3705,0.432067,0
3708,0.4331,0
3711,0.433367,0
3714,0.435467,0
3717,0.434933,0
3720,0.434167,0
3723,0.4341,0
3726,0.4341,0
3729,0.435333,0
3732,0.435233,0
3735,0.433633,0
3738,0.433,0
3741,0.4336,0
3744,0.4327,0
3747,0.4314,0
3750,0.430867,0
3753,0.431833,0
3756,0.430767,0
3759,0.430567,0
3762,0.4297,0
3765,0.4279,0
3768,0.4239,0
3771,0.422333,0
3774,0.424333,0
3777,0.425433,0
3780,0.430333,0
3783,0.4355,0
3786,0.439033,0
3789,0.442367,0
3792,0.444567,0
3795,0.4399,0
